ID da Compra;Data da Compra;Nome do Material;Quantidade (kg);Preço por kg (R$)
8550;06/03/2023;PP COLORIDO;39.1;1.7
8551;06/03/2023;bloco;0.55;8.8
8552;06/03/2023;papelão;26.3;0.7
8553;06/03/2023;bloco;25.24;8.8
8554;06/03/2023;cobre;28.83;31.5
8555;06/03/2023;ferro;44.86;1
8556;06/03/2023;latinha;29.52;5.9
8557;06/03/2023;ferro;23.35;1
8558;06/03/2023;papelão;0.22;0.7
8559;06/03/2023;PET PEAD;38.07;2.4
8560;07/03/2023;chumbo;16.49;7.9
8561;07/03/2023;PP BRANCO;11.63;2.7
8562;07/03/2023;ferro;17.88;1
8563;07/03/2023;alto impacto;17.61;1.1
8564;07/03/2023;aluminio;21.14;4.4
8565;07/03/2023;papelão;37.84;0.7
8566;07/03/2023;aço;43.25;5.8
8567;07/03/2023;bloco;8.7;8.8
8568;07/03/2023;PP COLORIDO;11.65;1.7
8569;07/03/2023;chumbo;29.83;7.9
8570;07/03/2023;vidro;27.47;0.9
8571;07/03/2023;ferro;11.71;1
8572;07/03/2023;óleo;34.57;2
8573;08/03/2023;aluminio;37.01;4.4
8574;08/03/2023;PP PRETO;4;1.2
8575;08/03/2023;alto impacto;49.68;1.1
8576;08/03/2023;placa eletronica;37;30.5
8577;08/03/2023;bloco;48.65;8.8
8578;09/03/2023;bateria;36.22;7.2
8579;09/03/2023;vidro;14.58;0.9
8580;09/03/2023;óleo;8.79;2
8581;09/03/2023;aço;45.62;5.8
8582;09/03/2023;latinha;9.06;5.9
8583;09/03/2023;arquivo;8.87;0.8
8584;09/03/2023;aço;5.52;5.8
8585;09/03/2023;arquivo;33.12;0.8
8586;09/03/2023;PP BRANCO;44.35;2.7
8587;09/03/2023;arquivo;41.44;0.8
8588;09/03/2023;PP BRANCO;8.46;2.7
8589;09/03/2023;PP CRISTAL;6.38;1.9
8590;09/03/2023;PP BRANCO;47.57;2.7
8591;09/03/2023;PP CRISTAL;21.19;1.9
8592;09/03/2023;PP BRANCO;11.53;2.7
8593;09/03/2023;PP COLORIDO;32.01;1.7
8594;09/03/2023;latinha;2.76;5.9
8595;09/03/2023;vidro;42.57;0.9
8596;09/03/2023;cobre;12.12;31.5
8597;09/03/2023;aço;38.5;5.8
8598;09/03/2023;PP BRANCO;24.93;2.7
8599;09/03/2023;PP PRETO;13.28;1.2
8600;09/03/2023;PP COLORIDO;41.65;1.7
8601;09/03/2023;aço;18.66;5.8
8602;10/03/2023;PP BRANCO;48.42;2.7
8603;10/03/2023;cobre;48.88;31.5
8604;10/03/2023;aço;47.32;5.8
8605;10/03/2023;vidro;44.44;0.9
8606;10/03/2023;PP CRISTAL;2.49;1.9
8607;10/03/2023;aluminio;43.12;4.4
8608;10/03/2023;bloco;35.18;8.8
8609;10/03/2023;vidro;8.81;0.9
8610;10/03/2023;ferro;12.95;1
8611;10/03/2023;PP COLORIDO;31.9;1.7
8612;10/03/2023;bateria;42.77;7.2
8613;10/03/2023;PP CRISTAL;38.93;1.9
8614;10/03/2023;ferro;18.02;1
8615;10/03/2023;PP COLORIDO;42.38;1.7
8616;10/03/2023;PET PEAD;4.25;2.4
8617;10/03/2023;óleo;36.45;2
8618;10/03/2023;bateria;11.78;7.2
8619;10/03/2023;alto impacto;1.39;1.1
8620;10/03/2023;PP COLORIDO;4.43;1.7
8621;10/03/2023;placa eletronica;18.71;30.5
8622;10/03/2023;bloco;14.62;8.8
8623;10/03/2023;latinha;40.94;5.9
8624;10/03/2023;cobre;35.51;31.5
8625;13/03/2023;placa eletronica;14.12;30.5
8626;13/03/2023;cobre;38.54;31.5
8627;13/03/2023;PP COLORIDO;23.72;1.7
8628;13/03/2023;aluminio;14.61;4.4
8629;13/03/2023;bateria;38.63;7.2
8630;13/03/2023;PP CRISTAL;37.49;1.9
8631;13/03/2023;ferro;30.11;1
8632;13/03/2023;chumbo;0.13;7.9
8633;13/03/2023;PP BRANCO;17.15;2.7
8634;13/03/2023;alto impacto;40.36;1.1
8635;13/03/2023;bateria;17.28;7.2
8636;13/03/2023;ferro;20.57;1
8637;13/03/2023;aço;16.34;5.8
8638;13/03/2023;vidro;9.24;0.9
8639;13/03/2023;chumbo;44.32;7.9
8640;13/03/2023;placa eletronica;3.68;30.5
8641;13/03/2023;PP BRANCO;10.91;2.7
8642;14/03/2023;cobre;22.47;31.5
8643;14/03/2023;PP CRISTAL;39.6;1.9
8644;14/03/2023;ferro;3.33;1
8645;14/03/2023;bloco;21.25;8.8
8646;14/03/2023;alto impacto;42.86;1.1
8647;14/03/2023;arquivo;49.09;0.8
8648;14/03/2023;papelão;26.47;0.7
8649;14/03/2023;PET PEAD;45.4;2.4
8650;14/03/2023;PP CRISTAL;9.36;1.9
8651;14/03/2023;PET PEAD;41.84;2.4
8652;14/03/2023;bloco;15.89;8.8
8653;14/03/2023;PET PEAD;22.01;2.4
8654;14/03/2023;ferro;23.55;1
8655;14/03/2023;PP BRANCO;39.69;2.7
8656;14/03/2023;aço;7.22;5.8
8657;14/03/2023;PP COLORIDO;6.77;1.7
8658;14/03/2023;bloco;13.58;8.8
8659;14/03/2023;alto impacto;22.98;1.1
8660;14/03/2023;placa eletronica;21.24;30.5
8661;14/03/2023;alto impacto;7.09;1.1
8662;14/03/2023;latinha;27.52;5.9
8663;14/03/2023;arquivo;35.53;0.8
8664;14/03/2023;bateria;38.86;7.2
8665;14/03/2023;alto impacto;6.68;1.1
8666;14/03/2023;PP BRANCO;27.26;2.7
8667;14/03/2023;PP BRANCO;20.24;2.7
8668;15/03/2023;óleo;16.27;2
8669;15/03/2023;latinha;17.6;5.9
8670;15/03/2023;bloco;31.59;8.8
8671;15/03/2023;placa eletronica;8.72;30.5
8672;15/03/2023;bateria;20.89;7.2
8673;15/03/2023;arquivo;44.72;0.8
8674;15/03/2023;bateria;34.91;7.2
8675;15/03/2023;cobre;33.49;31.5
8676;15/03/2023;cobre;49.82;31.5
8677;16/03/2023;ferro;6.73;1
8678;16/03/2023;PP BRANCO;25.86;2.7
8679;16/03/2023;chumbo;3.24;7.9
8680;16/03/2023;bloco;45.65;8.8
8681;16/03/2023;vidro;9.12;0.9
8682;16/03/2023;PET PEAD;1.11;2.4
8683;17/03/2023;chumbo;18.31;7.9
8684;17/03/2023;latinha;9.68;5.9
8685;17/03/2023;PP COLORIDO;16.1;1.7
8686;17/03/2023;papelão;47.3;0.7
8687;17/03/2023;PP BRANCO;33.78;2.7
8688;17/03/2023;aluminio;44.22;4.4
8689;17/03/2023;placa eletronica;9.68;30.5
8690;17/03/2023;aluminio;33.04;4.4
8691;17/03/2023;PP BRANCO;18.39;2.7
8692;17/03/2023;papelão;43.85;0.7
8693;17/03/2023;papelão;44.16;0.7
8694;17/03/2023;vidro;31.52;0.9
8695;17/03/2023;cobre;24.21;31.5
8696;17/03/2023;PP BRANCO;18.06;2.7
8697;17/03/2023;PP COLORIDO;5.29;1.7
8698;17/03/2023;cobre;16.1;31.5
8699;17/03/2023;chumbo;5.15;7.9
8700;17/03/2023;PP PRETO;2.86;1.2
8701;17/03/2023;placa eletronica;11.55;30.5
8702;17/03/2023;bateria;20.92;7.2
8703;20/03/2023;bloco;33.23;8.8
8704;20/03/2023;bloco;43.98;8.8
8705;20/03/2023;ferro;11.2;1
8706;20/03/2023;chumbo;25.29;7.9
8707;20/03/2023;óleo;38.23;2
8708;20/03/2023;PP COLORIDO;35.24;1.7
8709;20/03/2023;aluminio;29.89;4.4
8710;20/03/2023;PP CRISTAL;14.65;1.9
8711;20/03/2023;PP BRANCO;33.93;2.7
8712;20/03/2023;ferro;49.41;1
8713;20/03/2023;alto impacto;33.13;1.1
8714;20/03/2023;bateria;45.06;7.2
8715;20/03/2023;aço;35.02;5.8
8716;20/03/2023;PET PEAD;12.53;2.4
8717;20/03/2023;alto impacto;47.04;1.1
8718;20/03/2023;papelão;46.19;0.7
8719;20/03/2023;arquivo;22.01;0.8
8720;21/03/2023;latinha;33.33;5.9
8721;21/03/2023;placa eletronica;32.3;30.5
8722;21/03/2023;bloco;19.29;8.8
8723;21/03/2023;chumbo;14.23;7.9
8724;21/03/2023;arquivo;13.73;0.8
8725;21/03/2023;arquivo;25.66;0.8
8726;21/03/2023;PP BRANCO;33.62;2.7
8727;21/03/2023;aço;43.63;5.8
8728;21/03/2023;aluminio;31.02;4.4
8729;21/03/2023;latinha;29.31;5.9
8730;21/03/2023;óleo;18.75;2
8731;21/03/2023;bateria;30.59;7.2
8732;21/03/2023;aço;7.52;5.8
8733;21/03/2023;aluminio;3.83;4.4
8734;22/03/2023;vidro;30.91;0.9
8735;22/03/2023;vidro;41.36;0.9
8736;22/03/2023;chumbo;29.98;7.9
8737;22/03/2023;bloco;6.46;8.8
8738;22/03/2023;bloco;46.29;8.8
8739;22/03/2023;PET PEAD;13.58;2.4
8740;22/03/2023;PET PEAD;29.15;2.4
8741;22/03/2023;vidro;45.81;0.9
8742;22/03/2023;latinha;41.48;5.9
8743;22/03/2023;vidro;30.33;0.9
8744;23/03/2023;PP PRETO;21.95;1.2
8745;23/03/2023;cobre;9.43;31.5
8746;23/03/2023;bateria;41.24;7.2
8747;23/03/2023;PP BRANCO;13.25;2.7
8748;23/03/2023;bloco;44.2;8.8
8749;24/03/2023;PET PEAD;24.44;2.4
8750;24/03/2023;cobre;1.22;31.5
8751;24/03/2023;chumbo;38.38;7.9
8752;24/03/2023;bloco;38.54;8.8
8753;24/03/2023;alto impacto;0.43;1.1
8754;24/03/2023;cobre;11.94;31.5
8755;24/03/2023;PP PRETO;43.57;1.2
8756;24/03/2023;PP CRISTAL;26.92;1.9
8757;24/03/2023;papelão;30.22;0.7
8758;24/03/2023;óleo;12.33;2
8759;24/03/2023;ferro;46.67;1
8760;24/03/2023;bloco;22.43;8.8
8761;24/03/2023;PP CRISTAL;34.8;1.9
8762;24/03/2023;PP COLORIDO;45.93;1.7
8763;24/03/2023;alto impacto;47.08;1.1
8764;24/03/2023;aluminio;46.2;4.4
8765;24/03/2023;PP BRANCO;4.34;2.7
8766;24/03/2023;arquivo;27.09;0.8
8767;24/03/2023;placa eletronica;23.25;30.5
8768;24/03/2023;aluminio;27.92;4.4
8769;24/03/2023;latinha;11.25;5.9
8770;24/03/2023;PP PRETO;7.81;1.2
8771;24/03/2023;papelão;36.3;0.7
8772;24/03/2023;PET PEAD;9.23;2.4
8773;24/03/2023;chumbo;18.28;7.9
8774;24/03/2023;ferro;26.19;1
8775;24/03/2023;PET PEAD;19.02;2.4
8776;24/03/2023;óleo;31.4;2
8777;24/03/2023;PP BRANCO;11.35;2.7
8778;24/03/2023;alto impacto;34.24;1.1
8779;27/03/2023;ferro;41.05;1
8780;27/03/2023;ferro;42.31;1
8781;27/03/2023;aço;43.89;5.8
8782;27/03/2023;PET PEAD;22.37;2.4
8783;27/03/2023;cobre;36.97;31.5
8784;27/03/2023;latinha;0.64;5.9
8785;27/03/2023;PET PEAD;12.86;2.4
8786;27/03/2023;bloco;34.62;8.8
8787;27/03/2023;vidro;11.69;0.9
8788;27/03/2023;alto impacto;46.19;1.1
8789;28/03/2023;aço;44.42;5.8
8790;28/03/2023;bloco;23.31;8.8
8791;28/03/2023;aço;33.52;5.8
8792;28/03/2023;PP BRANCO;21.18;2.7
8793;28/03/2023;bateria;45.23;7.2
8794;28/03/2023;bateria;32.57;7.2
8795;28/03/2023;óleo;6.45;2
8796;28/03/2023;papelão;31.23;0.7
8797;28/03/2023;ferro;35.35;1
8798;28/03/2023;latinha;34.58;5.9
8799;29/03/2023;papelão;31.39;0.7
8800;29/03/2023;bloco;44.57;8.8
8801;29/03/2023;PET PEAD;11.82;2.4
8802;29/03/2023;papelão;29.29;0.7
8803;29/03/2023;papelão;49.18;0.7
8804;29/03/2023;vidro;11.75;0.9
8805;29/03/2023;vidro;39.87;0.9
8806;29/03/2023;bloco;42.46;8.8
8807;29/03/2023;papelão;12.53;0.7
8808;29/03/2023;alto impacto;32.77;1.1
8809;29/03/2023;chumbo;37.62;7.9
8810;29/03/2023;PP PRETO;26.56;1.2
8811;29/03/2023;bloco;3.91;8.8
8812;29/03/2023;aluminio;49.36;4.4
8813;29/03/2023;vidro;9.52;0.9
8814;29/03/2023;cobre;27.36;31.5
8815;29/03/2023;PP CRISTAL;7.98;1.9
8816;29/03/2023;PP BRANCO;1.77;2.7
8817;29/03/2023;latinha;32;5.9
8818;29/03/2023;placa eletronica;4.16;30.5
8819;29/03/2023;PP PRETO;28.22;1.2
8820;29/03/2023;PP COLORIDO;28.28;1.7
8821;29/03/2023;PP COLORIDO;35.27;1.7
8822;30/03/2023;papelão;23.07;0.7
8823;30/03/2023;papelão;11.37;0.7
8824;30/03/2023;aluminio;15.32;4.4
8825;30/03/2023;PP PRETO;48.65;1.2
8826;30/03/2023;aço;8.05;5.8
8827;30/03/2023;arquivo;43.72;0.8
8828;30/03/2023;aço;47.94;5.8
8829;30/03/2023;aluminio;14.42;4.4
8830;30/03/2023;PP BRANCO;46.05;2.7
8831;30/03/2023;arquivo;40.58;0.8
8832;30/03/2023;PP CRISTAL;41.18;1.9
8833;30/03/2023;PP BRANCO;3.69;2.7
8834;30/03/2023;placa eletronica;28.96;30.5
8835;30/03/2023;vidro;31.86;0.9
8836;30/03/2023;cobre;36.55;31.5
8837;30/03/2023;cobre;31.1;31.5
8838;30/03/2023;papelão;44.58;0.7
8839;30/03/2023;aluminio;4.24;4.4
8840;30/03/2023;chumbo;24.75;7.9
8841;30/03/2023;PP COLORIDO;29.12;1.7
8842;30/03/2023;bloco;1.14;8.8
8843;30/03/2023;cobre;19.95;31.5
8844;30/03/2023;PP BRANCO;7.82;2.7
8845;30/03/2023;latinha;0.73;5.9
8846;31/03/2023;PP COLORIDO;37.07;1.7
8847;31/03/2023;PP PRETO;24.22;1.2
8848;31/03/2023;PP COLORIDO;30.84;1.7
8849;31/03/2023;bloco;18.42;8.8
8850;31/03/2023;PP COLORIDO;43.68;1.7
8851;31/03/2023;placa eletronica;48.69;30.5
8852;31/03/2023;óleo;35.35;2
8853;31/03/2023;PP BRANCO;40.66;2.7
8854;31/03/2023;PET PEAD;21.03;2.4
8855;31/03/2023;vidro;12.02;0.9
8856;31/03/2023;bloco;10.95;8.8
8857;31/03/2023;cobre;18.04;31.5
8858;31/03/2023;PP CRISTAL;14.03;1.9
8859;31/03/2023;bateria;37.39;7.2
8860;31/03/2023;alto impacto;38.72;1.1
8861;31/03/2023;PP CRISTAL;10.87;1.9
8862;31/03/2023;bloco;16.03;8.8
8863;31/03/2023;alto impacto;26.62;1.1
8864;31/03/2023;óleo;19.53;2
8865;31/03/2023;papelão;18.47;0.7
8866;03/04/2023;PP BRANCO;47.69;2.6
8867;03/04/2023;aço;30.79;5.5
8868;03/04/2023;chumbo;23.45;8.4
8869;03/04/2023;aluminio;24.24;4.1
8870;03/04/2023;aço;34.82;5.5
8871;03/04/2023;PP PRETO;33.85;1.1
8872;03/04/2023;cobre;38.01;33.4
8873;03/04/2023;óleo;4.63;2.1
8874;03/04/2023;PP PRETO;41.86;1.1
8875;03/04/2023;alto impacto;47.2;1
8876;03/04/2023;PP BRANCO;14.11;2.6
8877;03/04/2023;PP BRANCO;9.33;2.6
8878;03/04/2023;bateria;18.43;7.6
8879;03/04/2023;aço;27;5.5
8880;03/04/2023;PET PEAD;25.48;2.3
8881;03/04/2023;ferro;0.28;1
8882;04/04/2023;bateria;23.49;7.6
8883;04/04/2023;placa eletronica;25.48;32.6
8884;04/04/2023;ferro;3.01;1
8885;04/04/2023;bloco;38.75;8.2
8886;04/04/2023;PP BRANCO;35.13;2.6
8887;04/04/2023;latinha;25.44;5.5
8888;04/04/2023;papelão;36.51;0.6
8889;04/04/2023;PP COLORIDO;8.69;1.6
8890;04/04/2023;bloco;32.73;8.2
8891;04/04/2023;bloco;47.29;8.2
8892;04/04/2023;chumbo;46.79;8.4
8893;04/04/2023;papelão;21.68;0.6
8894;04/04/2023;óleo;12.88;2.1
8895;05/04/2023;arquivo;13.2;0.8
8896;05/04/2023;bloco;32.01;8.2
8897;05/04/2023;PP CRISTAL;23.07;1.8
8898;05/04/2023;latinha;7.42;5.5
8899;05/04/2023;PP CRISTAL;17.81;1.8
8900;05/04/2023;placa eletronica;29.56;32.6
8901;05/04/2023;PP BRANCO;33.44;2.6
8902;05/04/2023;PP BRANCO;22.31;2.6
8903;05/04/2023;ferro;22.45;1
8904;06/04/2023;ferro;13.64;1
8905;06/04/2023;arquivo;46.61;0.8
8906;06/04/2023;latinha;32.9;5.5
8907;06/04/2023;cobre;24.29;33.4
8908;06/04/2023;chumbo;18.78;8.4
8909;06/04/2023;latinha;17.85;5.5
8910;06/04/2023;bloco;49.85;8.2
8911;06/04/2023;bateria;6.45;7.6
8912;06/04/2023;cobre;24.05;33.4
8913;06/04/2023;chumbo;27.08;8.4
8914;06/04/2023;latinha;35.03;5.5
8915;07/04/2023;papelão;9.76;0.6
8916;07/04/2023;bateria;22.56;7.6
8917;10/04/2023;PP CRISTAL;47.1;1.8
8918;10/04/2023;papelão;43.86;0.6
8919;10/04/2023;PP COLORIDO;37.99;1.6
8920;10/04/2023;papelão;31.91;0.6
8921;10/04/2023;PP BRANCO;21.58;2.6
8922;10/04/2023;aluminio;40.71;4.1
8923;10/04/2023;óleo;33.73;2.1
8924;10/04/2023;bateria;0.66;7.6
8925;10/04/2023;PP CRISTAL;20.76;1.8
8926;10/04/2023;arquivo;45.66;0.8
8927;10/04/2023;bateria;19.37;7.6
8928;10/04/2023;arquivo;39.43;0.8
8929;10/04/2023;cobre;37.66;33.4
8930;10/04/2023;óleo;36.17;2.1
8931;10/04/2023;alto impacto;32.09;1
8932;10/04/2023;vidro;38.64;0.9
8933;10/04/2023;papelão;4.9;0.6
8934;10/04/2023;vidro;5.55;0.9
8935;10/04/2023;cobre;9.57;33.4
8936;10/04/2023;óleo;28.75;2.1
8937;10/04/2023;aluminio;10.89;4.1
8938;10/04/2023;chumbo;20.62;8.4
8939;10/04/2023;PET PEAD;48.99;2.3
8940;10/04/2023;papelão;6.91;0.6
8941;11/04/2023;ferro;11.38;1
8942;11/04/2023;ferro;5.76;1
8943;11/04/2023;PP PRETO;6.55;1.1
8944;12/04/2023;latinha;47.89;5.5
8945;12/04/2023;chumbo;32.96;8.4
8946;12/04/2023;alto impacto;12.58;1
8947;12/04/2023;arquivo;24.99;0.8
8948;12/04/2023;placa eletronica;0.6;32.6
8949;12/04/2023;PET PEAD;49.17;2.3
8950;12/04/2023;PP COLORIDO;48.43;1.6
8951;12/04/2023;aço;0.68;5.5
8952;12/04/2023;óleo;17.81;2.1
8953;12/04/2023;placa eletronica;20.27;32.6
8954;13/04/2023;PP PRETO;41.73;1.1
8955;13/04/2023;vidro;15.64;0.9
8956;13/04/2023;bateria;17.33;7.6
8957;13/04/2023;placa eletronica;16.86;32.6
8958;13/04/2023;óleo;27.73;2.1
8959;13/04/2023;bateria;48.11;7.6
8960;13/04/2023;bloco;27.13;8.2
8961;13/04/2023;aço;31.33;5.5
8962;13/04/2023;arquivo;32.77;0.8
8963;13/04/2023;papelão;10.51;0.6
8964;13/04/2023;chumbo;42.87;8.4
8965;13/04/2023;PP COLORIDO;33.34;1.6
8966;13/04/2023;PP COLORIDO;37.89;1.6
8967;13/04/2023;alto impacto;10.72;1
8968;13/04/2023;PP BRANCO;8.75;2.6
8969;13/04/2023;vidro;37.72;0.9
8970;13/04/2023;papelão;14.44;0.6
8971;13/04/2023;PET PEAD;20.67;2.3
8972;14/04/2023;PP COLORIDO;47.18;1.6
8973;14/04/2023;vidro;36.36;0.9
8974;14/04/2023;cobre;16.94;33.4
8975;14/04/2023;placa eletronica;26.89;32.6
8976;14/04/2023;chumbo;5.59;8.4
8977;14/04/2023;aluminio;15.18;4.1
8978;14/04/2023;placa eletronica;33.82;32.6
8979;14/04/2023;óleo;1.3;2.1
8980;14/04/2023;PP COLORIDO;36.43;1.6
8981;14/04/2023;latinha;0.92;5.5
8982;14/04/2023;alto impacto;46.31;1
8983;14/04/2023;bateria;22.88;7.6
8984;14/04/2023;papelão;26.89;0.6
8985;14/04/2023;PP CRISTAL;33.11;1.8
8986;14/04/2023;PP COLORIDO;46.97;1.6
8987;14/04/2023;ferro;24.1;1
8988;14/04/2023;bateria;19.42;7.6
8989;14/04/2023;PP BRANCO;18.28;2.6
8990;14/04/2023;PP CRISTAL;7.73;1.8
8991;14/04/2023;placa eletronica;45.04;32.6
8992;14/04/2023;aço;47.15;5.5
8993;14/04/2023;bateria;39.7;7.6
8994;14/04/2023;alto impacto;5.58;1
8995;14/04/2023;bateria;2.26;7.6
8996;14/04/2023;latinha;8.26;5.5
8997;14/04/2023;cobre;46.21;33.4
8998;17/04/2023;ferro;17.41;1
8999;17/04/2023;aço;19.44;5.5
9000;17/04/2023;óleo;11.9;2.1
9001;17/04/2023;PP PRETO;0.64;1.1
9002;17/04/2023;chumbo;18.3;8.4
9003;17/04/2023;vidro;18.51;0.9
9004;17/04/2023;arquivo;41.52;0.8
9005;17/04/2023;vidro;33.45;0.9
9006;17/04/2023;placa eletronica;33.33;32.6
9007;17/04/2023;PP CRISTAL;24.19;1.8
9008;17/04/2023;papelão;23.74;0.6
9009;17/04/2023;ferro;34.34;1
9010;17/04/2023;PET PEAD;0.12;2.3
9011;17/04/2023;PP PRETO;26.38;1.1
9012;17/04/2023;aço;35.48;5.5
9013;17/04/2023;ferro;35.24;1
9014;17/04/2023;PP COLORIDO;8.8;1.6
9015;17/04/2023;alto impacto;7.17;1
9016;17/04/2023;PET PEAD;43.17;2.3
9017;17/04/2023;PET PEAD;38.27;2.3
9018;18/04/2023;bloco;47.19;8.2
9019;18/04/2023;óleo;48.38;2.1
9020;18/04/2023;PP COLORIDO;13.14;1.6
9021;18/04/2023;bloco;49.17;8.2
9022;18/04/2023;vidro;32.98;0.9
9023;18/04/2023;arquivo;9.6;0.8
9024;18/04/2023;óleo;29.64;2.1
9025;18/04/2023;arquivo;23.68;0.8
9026;18/04/2023;PP PRETO;18.23;1.1
9027;18/04/2023;aluminio;44.98;4.1
9028;18/04/2023;óleo;3.6;2.1
9029;18/04/2023;placa eletronica;39.01;32.6
9030;18/04/2023;cobre;35.81;33.4
9031;18/04/2023;óleo;43.77;2.1
9032;18/04/2023;placa eletronica;4;32.6
9033;18/04/2023;latinha;15.12;5.5
9034;18/04/2023;PP CRISTAL;40.12;1.8
9035;18/04/2023;PET PEAD;7.36;2.3
9036;18/04/2023;PP CRISTAL;37.77;1.8
9037;18/04/2023;bateria;22.71;7.6
9038;18/04/2023;vidro;19.8;0.9
9039;18/04/2023;PET PEAD;10.06;2.3
9040;18/04/2023;cobre;29.05;33.4
9041;18/04/2023;cobre;28.15;33.4
9042;18/04/2023;ferro;14.94;1
9043;18/04/2023;vidro;20.65;0.9
9044;19/04/2023;cobre;20.67;33.4
9045;19/04/2023;PET PEAD;7.27;2.3
9046;19/04/2023;bateria;23.72;7.6
9047;19/04/2023;PP COLORIDO;46.7;1.6
9048;19/04/2023;ferro;21.5;1
9049;19/04/2023;PP COLORIDO;3.46;1.6
9050;19/04/2023;chumbo;16.59;8.4
9051;19/04/2023;arquivo;16.55;0.8
9052;19/04/2023;ferro;8.11;1
9053;19/04/2023;latinha;32.98;5.5
9054;19/04/2023;aço;7.2;5.5
9055;20/04/2023;vidro;23.52;0.9
9056;20/04/2023;aço;25.33;5.5
9057;20/04/2023;arquivo;46.77;0.8
9058;20/04/2023;aço;10.81;5.5
9059;20/04/2023;PP COLORIDO;2.98;1.6
9060;20/04/2023;arquivo;43.09;0.8
9061;20/04/2023;vidro;38.83;0.9
9062;20/04/2023;aço;32.68;5.5
9063;20/04/2023;ferro;39.22;1
9064;20/04/2023;PET PEAD;46.83;2.3
9065;20/04/2023;bateria;4.77;7.6
9066;20/04/2023;PP PRETO;35.19;1.1
9067;20/04/2023;ferro;25.66;1
9068;20/04/2023;latinha;37.11;5.5
9069;20/04/2023;PP CRISTAL;5;1.8
9070;20/04/2023;aço;35.02;5.5
9071;20/04/2023;cobre;14.74;33.4
9072;20/04/2023;arquivo;17.61;0.8
9073;20/04/2023;chumbo;2.06;8.4
9074;20/04/2023;PP CRISTAL;38.13;1.8
9075;20/04/2023;ferro;23.93;1
9076;20/04/2023;ferro;7.7;1
9077;20/04/2023;alto impacto;2.76;1
9078;20/04/2023;PP COLORIDO;33.72;1.6
9079;20/04/2023;ferro;5.12;1
9080;20/04/2023;cobre;0.48;33.4
9081;20/04/2023;papelão;43.56;0.6
9082;20/04/2023;PP PRETO;33.33;1.1
9083;20/04/2023;bateria;35.57;7.6
9084;20/04/2023;chumbo;32.48;8.4
9085;21/04/2023;bloco;15.76;8.2
9086;21/04/2023;papelão;49.64;0.6
9087;21/04/2023;papelão;23.26;0.6
9088;21/04/2023;PP CRISTAL;35.55;1.8
9089;21/04/2023;arquivo;47.12;0.8
9090;21/04/2023;PP PRETO;9.36;1.1
9091;21/04/2023;alto impacto;33.91;1
9092;21/04/2023;PP COLORIDO;14.58;1.6
9093;21/04/2023;PP CRISTAL;22.03;1.8
9094;21/04/2023;aluminio;45.71;4.1
9095;21/04/2023;alto impacto;20.24;1
9096;21/04/2023;PP COLORIDO;0.57;1.6
9097;21/04/2023;bloco;15.39;8.2
9098;21/04/2023;latinha;24.17;5.5
9099;21/04/2023;vidro;9.02;0.9
9100;21/04/2023;arquivo;25.32;0.8
9101;21/04/2023;arquivo;27.5;0.8
9102;21/04/2023;PET PEAD;40.99;2.3
9103;21/04/2023;alto impacto;30.63;1
9104;21/04/2023;aluminio;9.91;4.1
9105;24/04/2023;cobre;25.19;33.4
9106;24/04/2023;latinha;29.15;5.5
9107;24/04/2023;cobre;48.54;33.4
9108;24/04/2023;arquivo;30.09;0.8
9109;24/04/2023;PP COLORIDO;45.57;1.6
9110;24/04/2023;chumbo;10.24;8.4
9111;24/04/2023;latinha;1.76;5.5
9112;24/04/2023;vidro;45.56;0.9
9113;24/04/2023;ferro;37.84;1
9114;24/04/2023;PP CRISTAL;46.5;1.8
9115;24/04/2023;aluminio;19.17;4.1
9116;25/04/2023;PET PEAD;35.54;2.3
9117;25/04/2023;PP BRANCO;27.98;2.6
9118;25/04/2023;alto impacto;49.47;1
9119;25/04/2023;latinha;1.38;5.5
9120;25/04/2023;alto impacto;38.7;1
9121;25/04/2023;PP BRANCO;39.43;2.6
9122;25/04/2023;PP COLORIDO;24.54;1.6
9123;25/04/2023;PET PEAD;32.67;2.3
9124;25/04/2023;PP BRANCO;40.76;2.6
9125;25/04/2023;aluminio;15.22;4.1
9126;25/04/2023;latinha;49.25;5.5
9127;25/04/2023;ferro;20.84;1
9128;25/04/2023;bateria;30.11;7.6
9129;25/04/2023;bloco;45.83;8.2
9130;25/04/2023;PP CRISTAL;48.62;1.8
9131;25/04/2023;PP BRANCO;5.52;2.6
9132;25/04/2023;alto impacto;48.59;1
9133;26/04/2023;chumbo;30.34;8.4
9134;26/04/2023;aluminio;44.13;4.1
9135;26/04/2023;aço;23.95;5.5
9136;26/04/2023;placa eletronica;20.63;32.6
9137;26/04/2023;aluminio;46.59;4.1
9138;26/04/2023;aluminio;4.55;4.1
9139;26/04/2023;PP BRANCO;24.04;2.6
9140;26/04/2023;papelão;1.97;0.6
9141;26/04/2023;PET PEAD;4.48;2.3
9142;26/04/2023;bloco;33.18;8.2
9143;26/04/2023;bateria;45.79;7.6
9144;26/04/2023;vidro;2.98;0.9
9145;26/04/2023;aço;5.37;5.5
9146;26/04/2023;óleo;9.29;2.1
9147;26/04/2023;PET PEAD;39.1;2.3
9148;26/04/2023;PP PRETO;15.12;1.1
9149;26/04/2023;PP BRANCO;0.64;2.6
9150;26/04/2023;vidro;47;0.9
9151;26/04/2023;bloco;39.26;8.2
